x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.48185619711875916,0.8770654797554016,0.5484221577644348,0.8154873251914978,0.5520419478416443,0.686786413192749,0.5484587550163269,0.5994304418563843,0.550432562828064,0.5242807269096375,0.49649831652641296,0.5712238550186157,0.48767414689064026,0.44478315114974976,0.4833589792251587,0.3539842963218689,0.4720214307308197,0.2777518630027771,0.46199798583984375,0.5730921626091003,0.4548444151878357,0.4335583448410034,0.44849899411201477,0.33359473943710327,0.43664002418518066,0.24733003973960876,0.42667844891548157,0.5940263271331787,0.423374205827713,0.4690502882003784,0.4258550703525543,0.3850812613964081,0.42129001021385193,0.3150767683982849,0.39072364568710327,0.6335240602493286,0.3984466791152954,0.540723443031311,0.4154377281665802,0.48255300521850586,0.4285559058189392,0.4344291687011719,0
0.45729437470436096,0.8802304267883301,0.5244904160499573,0.8227648735046387,0.5324269533157349,0.6913778781890869,0.5256955623626709,0.598902702331543,0.5270153880119324,0.5225393176078796,0.46809983253479004,0.5624751448631287,0.45704108476638794,0.4391558766365051,0.44935372471809387,0.3509984016418457,0.4352465569972992,0.2766444981098175,0.431143581867218,0.5628923773765564,0.4231671988964081,0.4253212511539459,0.4154217541217804,0.327556848526001,0.4034970998764038,0.2434214949607849,0.3956703543663025,0.5831452012062073,0.38846611976623535,0.4568871259689331,0.3874712288379669,0.37145620584487915,0.3827970623970032,0.30170536041259766,0.3607498109340668,0.6228960752487183,0.36736220121383667,0.5234644412994385,0.38300156593322754,0.46645426750183105,0.3956558108329773,0.4245709776878357,0
0.4328998029232025,0.884502112865448,0.49916794896125793,0.8170716166496277,0.5091953277587891,0.6850281953811646,0.503564715385437,0.5918776392936707,0.50319904088974,0.5144423246383667,0.4420537054538727,0.5541538596153259,0.4328901469707489,0.43176591396331787,0.42625483870506287,0.34846925735473633,0.4144624173641205,0.27531731128692627,0.40236905217170715,0.5551809072494507,0.3956361413002014,0.41698217391967773,0.3886083960533142,0.3210163712501526,0.37823355197906494,0.2380063533782959,0.3632793128490448,0.5776465535163879,0.3574928343296051,0.45257627964019775,0.3562478721141815,0.3691538870334625,0.3521604537963867,0.3010331392288208,0.32523852586746216,0.6194145083427429,0.3333407938480377,0.5189382433891296,0.34806177020072937,0.4596751034259796,0.36042654514312744,0.4139956831932068,0
0.4020872414112091,0.8909846544265747,0.47425252199172974,0.8181934356689453,0.4852943420410156,0.684680700302124,0.4803147315979004,0.5922636985778809,0.4790852665901184,0.516719400882721,0.41356563568115234,0.5508313775062561,0.4050294756889343,0.42648643255233765,0.39740872383117676,0.3444261848926544,0.3832474946975708,0.2706470489501953,0.37254050374031067,0.552237868309021,0.3657900094985962,0.41324594616889954,0.3559289872646332,0.31780800223350525,0.34069111943244934,0.2359617054462433,0.33203279972076416,0.5761033892631531,0.327980637550354,0.44901448488235474,0.3234136402606964,0.3639443814754486,0.3140820860862732,0.2914893627166748,0.2929283082485199,0.6190948486328125,0.29956895112991333,0.5109635591506958,0.3097165524959564,0.44068998098373413,0.3175016939640045,0.38091903924942017,0
0.3697473704814911,0.8910263180732727,0.44264471530914307,0.8211492896080017,0.4584522843360901,0.6858115792274475,0.4570910334587097,0.5914726257324219,0.4532713294029236,0.5127633213996887,0.3820676803588867,0.5503305196762085,0.3724983334541321,0.42346471548080444,0.36407291889190674,0.340287983417511,0.34858205914497375,0.26562848687171936,0.34033113718032837,0.5509386658668518,0.33255597949028015,0.4116280674934387,0.3213043808937073,0.3143062889575958,0.3043026328086853,0.23168501257896423,0.2978781759738922,0.573106050491333,0.2940751910209656,0.44415849447250366,0.2887811064720154,0.35737723112106323,0.278445839881897,0.28134533762931824,0.2556035816669464,0.6139035820960999,0.25948378443717957,0.5020568370819092,0.2672547698020935,0.42692095041275024,0.27385038137435913,0.3593961000442505,0
0.33492666482925415,0.9078138470649719,0.41430020332336426,0.8316243886947632,0.4303628206253052,0.6948288679122925,0.4242907166481018,0.5958536863327026,0.42082685232162476,0.5119776725769043,0.34731969237327576,0.5515602827072144,0.3332499861717224,0.42553019523620605,0.32023903727531433,0.3411574363708496,0.30063965916633606,0.26642030477523804,0.3038790225982666,0.5514612197875977,0.29244428873062134,0.41178083419799805,0.2765125036239624,0.31486666202545166,0.25563549995422363,0.233467698097229,0.26083025336265564,0.572988748550415,0.25409477949142456,0.43836718797683716,0.24726173281669617,0.3509158790111542,0.2356749176979065,0.27520859241485596,0.2176632285118103,0.6143739223480225,0.22064538300037384,0.5014361143112183,0.22568483650684357,0.4253882169723511,0.229017972946167,0.35713109374046326,0
0.3062809407711029,0.8901388049125671,0.3758789300918579,0.8167629241943359,0.39604347944259644,0.6862248778343201,0.3919448256492615,0.5923871397972107,0.3843999207019806,0.512184739112854,0.31116044521331787,0.5468769669532776,0.2961919903755188,0.4209221601486206,0.28407108783721924,0.34004178643226624,0.2652224004268646,0.2690533697605133,0.2640943229198456,0.5494792461395264,0.24922853708267212,0.40903621912002563,0.23279786109924316,0.3150211274623871,0.21079634130001068,0.2371160387992859,0.21871697902679443,0.5747053027153015,0.20594677329063416,0.44215095043182373,0.19502350687980652,0.35540908575057983,0.17983169853687286,0.28016868233680725,0.17349059879779816,0.6221604943275452,0.17061910033226013,0.5094552636146545,0.17073307931423187,0.43315353989601135,0.16844874620437622,0.36427605152130127,0
0.2733100354671478,0.8896060585975647,0.34540489315986633,0.8047189116477966,0.3647066652774811,0.6785272359848022,0.36034274101257324,0.5858291983604431,0.35390228033065796,0.5061683058738708,0.27253788709640503,0.5464024543762207,0.2562902271747589,0.4222552180290222,0.2432190626859665,0.3430614471435547,0.22603458166122437,0.27382221817970276,0.22404663264751434,0.547996461391449,0.20565305650234222,0.4091208577156067,0.18879207968711853,0.31602799892425537,0.1700751632452011,0.2386036515235901,0.17800018191337585,0.5731339454650879,0.16011744737625122,0.4444226026535034,0.14856496453285217,0.3618430495262146,0.13558904826641083,0.29046034812927246,0.13276472687721252,0.6216244101524353,0.12530258297920227,0.513395369052887,0.12375594675540924,0.43936342000961304,0.12131591141223907,0.3723824620246887,0
0.2394466996192932,0.8799146413803101,0.3121148943901062,0.8035163879394531,0.33542096614837646,0.6809199452400208,0.3342161476612091,0.5854419469833374,0.3219642639160156,0.506611168384552,0.24108897149562836,0.5465484261512756,0.22189874947071075,0.4248954653739929,0.20592771470546722,0.345206618309021,0.18442150950431824,0.27542781829833984,0.1904178112745285,0.5482336282730103,0.16855640709400177,0.41032809019088745,0.14927271008491516,0.3173843324184418,0.12686443328857422,0.2392856478691101,0.14254148304462433,0.5728201270103455,0.12252650409936905,0.443713903427124,0.11149419099092484,0.359070360660553,0.0984213575720787,0.28564396500587463,0.09481018781661987,0.6198045015335083,0.08421455323696136,0.5089039206504822,0.08163952827453613,0.43357160687446594,0.0784095823764801,0.36657172441482544,0
0.2043604701757431,0.8771703243255615,0.2775602340698242,0.8002710938453674,0.3046586811542511,0.6792241334915161,0.3023515045642853,0.5886642336845398,0.2892330288887024,0.510351300239563,0.2062862515449524,0.5415439605712891,0.18396568298339844,0.4218490421772003,0.16535118222236633,0.345849871635437,0.1430990844964981,0.2770877778530121,0.15428954362869263,0.5450270175933838,0.13033215701580048,0.4107208549976349,0.10728972405195236,0.31741857528686523,0.08225102722644806,0.23957878351211548,0.10520853847265244,0.5725567936897278,0.08570855855941772,0.44285303354263306,0.07241702824831009,0.3568616807460785,0.05722521245479584,0.28182801604270935,0.05485929548740387,0.6234248280525208,0.043638527393341064,0.5126190781593323,0.04037678241729736,0.43836092948913574,0.036247119307518005,0.37035030126571655,0
0.045238472521305084,0.5483729839324951,0.06339295953512192,0.46466678380966187,0.045578692108392715,0.37191709876060486,0.02724955976009369,0.3073371648788452,0.00888139195740223,0.2531397044658661,0.007034409791231155,0.343097448348999,-0.009560495615005493,0.25904935598373413,-0.016046278178691864,0.19851768016815186,-0.014837905764579773,0.14553987979888916,0.008469777181744576,0.35613444447517395,-0.011252909898757935,0.26659542322158813,-0.018661562353372574,0.2027314305305481,-0.022231489419937134,0.14260762929916382,0.0193353071808815,0.37650084495544434,-0.0017412863671779633,0.2941379249095917,-0.010453011840581894,0.23829731345176697,-0.015011738985776901,0.18918675184249878,0.04055766016244888,0.40142858028411865,0.024558868259191513,0.3388526141643524,0.019903281703591347,0.29491764307022095,0.02041253075003624,0.25514763593673706,1
0.0950743779540062,0.5564020872116089,0.12285730987787247,0.4785608947277069,0.11422839760780334,0.38996967673301697,0.09979832172393799,0.3274061381816864,0.0943606048822403,0.27347517013549805,0.07569266110658646,0.3404695689678192,0.0718708336353302,0.24933648109436035,0.06827839463949203,0.18612708151340485,0.06190827116370201,0.13392654061317444,0.07257586717605591,0.34466221928596497,0.07028957456350327,0.2447264939546585,0.06552460789680481,0.17172066867351532,0.05632052943110466,0.10765717923641205,0.08001475036144257,0.35614126920700073,0.07547216862440109,0.2622758150100708,0.07017477601766586,0.20008940994739532,0.06104648858308792,0.14597538113594055,0.0997544378042221,0.3724122941493988,0.09366321563720703,0.30916833877563477,0.08759504556655884,0.26254144310951233,0.08247672021389008,0.2218528389930725,1
0.1457495540380478,0.5505126714706421,0.18478114902973175,0.46725526452064514,0.17772027850151062,0.3750806450843811,0.16824175417423248,0.31117674708366394,0.16512374579906464,0.26054146885871887,0.14450253546237946,0.3187459707260132,0.14849378168582916,0.22753460705280304,0.1507427841424942,0.16900789737701416,0.14750657975673676,0.11979851126670837,0.1396610289812088,0.3265606164932251,0.14475154876708984,0.2290324568748474,0.1443672925233841,0.16443948447704315,0.1375904530286789,0.10568684339523315,0.14421357214450836,0.3430158197879791,0.1477118879556656,0.25044745206832886,0.1491852104663849,0.19291773438453674,0.14494802057743073,0.14089331030845642,0.15900592505931854,0.3660191297531128,0.161711648106575,0.3024570047855377,0.16118833422660828,0.2593185007572174,0.15962955355644226,0.22152701020240784,1
0.18747280538082123,0.5531562566757202,0.20271384716033936,0.46291714906692505,0.20389847457408905,0.3672983646392822,0.20865602791309357,0.30077633261680603,0.21862882375717163,0.25083276629447937,0.18153248727321625,0.32165971398353577,0.19372022151947021,0.22025874257087708,0.20231463015079498,0.1572963297367096,0.20674142241477966,0.10502444207668304,0.1843518167734146,0.33390262722969055,0.20213034749031067,0.2312764823436737,0.210068479180336,0.16581358015537262,0.2123749703168869,0.10727474093437195,0.1976354718208313,0.3547602891921997,0.20964540541172028,0.2572970390319824,0.21616435050964355,0.19656673073768616,0.21802084147930145,0.1411810666322708,0.22091497480869293,0.38393229246139526,0.2303260713815689,0.3183395266532898,0.23452508449554443,0.27767789363861084,0.23973971605300903,0.24258112907409668,1
0.24200749397277832,0.5270983576774597,0.24102923274040222,0.4406719207763672,0.246819868683815,0.3410487473011017,0.2643243372440338,0.26896217465400696,0.27588164806365967,0.21578337252140045,0.22763778269290924,0.3150083124637604,0.2431788146495819,0.2158108800649643,0.2555747330188751,0.15098747611045837,0.2643495202064514,0.0999215841293335,0.2349969893693924,0.33008021116256714,0.2540140748023987,0.22244706749916077,0.2663517892360687,0.1525954157114029,0.2742196023464203,0.09286361932754517,0.25482606887817383,0.35559844970703125,0.2712917625904083,0.2545406222343445,0.2835289239883423,0.19323718547821045,0.2910826802253723,0.13968497514724731,0.28545477986335754,0.3901333510875702,0.29911482334136963,0.3227403163909912,0.3089222013950348,0.2787933349609375,0.3194696307182312,0.24056915938854218,1
0.30594056844711304,0.5272826552391052,0.2881421744823456,0.4515170753002167,0.288860023021698,0.36315488815307617,0.3075869083404541,0.2977226972579956,0.3304511308670044,0.25326964259147644,0.2866104543209076,0.3265964984893799,0.30969342589378357,0.23149438202381134,0.3267001807689667,0.16726025938987732,0.33900007605552673,0.11477164924144745,0.3010881543159485,0.3356921970844269,0.3234291076660156,0.2312297523021698,0.3382275402545929,0.15932443737983704,0.3495163321495056,0.09684813022613525,0.32692039012908936,0.35733023285865784,0.34693193435668945,0.25863420963287354,0.35965269804000854,0.19776010513305664,0.36737260222435,0.14718958735466003,0.3622567355632782,0.3897187411785126,0.37897878885269165,0.32338187098503113,0.3880253732204437,0.27889326214790344,0.3984242379665375,0.24016816914081573,1
0.3696228861808777,0.5216400623321533,0.3685756325721741,0.4365327060222626,0.386677086353302,0.32825973629951477,0.41658201813697815,0.24745646119117737,0.4408906400203705,0.18804919719696045,0.36392563581466675,0.30083197355270386,0.39559534192085266,0.20800969004631042,0.41644883155822754,0.1468142569065094,0.43242964148521423,0.09573346376419067,0.37311112880706787,0.32246536016464233,0.4147599935531616,0.23179040849208832,0.4390399754047394,0.17426753044128418,0.46043896675109863,0.12331965565681458,0.39742693305015564,0.3581889867782593,0.4393691122531891,0.27399760484695435,0.46101686358451843,0.2196051925420761,0.47801294922828674,0.17149215936660767,0.4327915906906128,0.405049592256546,0.4717039167881012,0.3434499502182007,0.4879013001918793,0.3012617826461792,0.5041635036468506,0.26340752840042114,1
0.4354325532913208,0.5200302600860596,0.4336567521095276,0.43992674350738525,0.47406190633773804,0.34575754404067993,0.5378987789154053,0.29400432109832764,0.5902045369148254,0.26903167366981506,0.44425415992736816,0.2824957072734833,0.5048184990882874,0.19632408022880554,0.5450799465179443,0.15116764605045319,0.5686984062194824,0.11683455109596252,0.4662403166294098,0.3148691952228546,0.5500953197479248,0.23827065527439117,0.5758455395698547,0.22139525413513184,0.5811230540275574,0.20555216073989868,0.495425820350647,0.3635479807853699,0.5913769602775574,0.330255925655365,0.5824904441833496,0.3611585199832916,0.5537567138671875,0.37403732538223267,0.5294806361198425,0.42112287878990173,0.6035805940628052,0.39789924025535583,0.5950270891189575,0.4231533408164978,0.5733137130737305,0.43638476729393005,1
0.5270214676856995,0.4775110185146332,0.5146489143371582,0.35627686977386475,0.5384421348571777,0.22913622856140137,0.5772404670715332,0.14215171337127686,0.6364688277244568,0.09699622541666031,0.5712302327156067,0.20752106606960297,0.6414071321487427,0.12811216711997986,0.659947395324707,0.09660512208938599,0.6649328470230103,0.09167039394378662,0.5895723104476929,0.25240346789360046,0.6655238270759583,0.16493044793605804,0.6820088028907776,0.1448071002960205,0.679335355758667,0.15577325224876404,0.610875129699707,0.3099466860294342,0.6779597997665405,0.2249910682439804,0.693739652633667,0.2101230025291443,0.6922959089279175,0.21578733623027802,0.6311786770820618,0.3763699531555176,0.6798664927482605,0.30996352434158325,0.6999200582504272,0.2805066704750061,0.7069011330604553,0.2648358643054962,1
0.6049018502235413,0.5180883407592773,0.5759783387184143,0.4230789542198181,0.5804646611213684,0.3215618133544922,0.6095609068870544,0.2534484267234802,0.6457287073135376,0.21207782626152039,0.6018168330192566,0.256300687789917,0.6462351679801941,0.15900614857673645,0.6907499432563782,0.11570606380701065,0.7354873418807983,0.08811509609222412,0.6352618932723999,0.2830546498298645,0.6839260458946228,0.1872335821390152,0.7289664149284363,0.1387547105550766,0.7706699967384338,0.10310770571231842,0.6688897013664246,0.3252396285533905,0.7160031795501709,0.23844143748283386,0.7539567947387695,0.19373653829097748,0.7837795615196228,0.15873734652996063,0.6995956897735596,0.38269245624542236,0.7358269691467285,0.32439544796943665,0.757120668888092,0.2866581678390503,0.7723066806793213,0.25550565123558044,1
0.6745854020118713,0.5153902769088745,0.6367486119270325,0.4358442723751068,0.6363826394081116,0.34818822145462036,0.6590802669525146,0.2867959141731262,0.6906836628913879,0.24790140986442566,0.6926975250244141,0.2983269989490509,0.7414047718048096,0.21013277769088745,0.7759894132614136,0.15892314910888672,0.8080757260322571,0.11930862069129944,0.7350665330886841,0.31615376472473145,0.7842779159545898,0.21801777184009552,0.8197656869888306,0.15753023326396942,0.8535054326057434,0.1089438945055008,0.77358478307724,0.3480480909347534,0.82050621509552,0.2574249505996704,0.8505478501319885,0.2036883533000946,0.8742268085479736,0.1625681221485138,0.8066527247428894,0.39220309257507324,0.8432774543762207,0.32950639724731445,0.8610270619392395,0.2889089584350586,0.872702956199646,0.2547001540660858,1
0.7513078451156616,0.5120583176612854,0.7212039828300476,0.42710310220718384,0.7299795150756836,0.3377995491027832,0.7600922584533691,0.2779807448387146,0.7870154976844788,0.2448008954524994,0.7863197326660156,0.2924833297729492,0.8318725824356079,0.20341446995735168,0.8640917539596558,0.15166229009628296,0.8929383158683777,0.11127996444702148,0.8262801766395569,0.31092312932014465,0.8747010827064514,0.21279361844062805,0.9120305180549622,0.15101881325244904,0.9461908340454102,0.10192850232124329,0.8606101870536804,0.3428458571434021,0.9086461067199707,0.2542128264904022,0.9408308267593384,0.20236700773239136,0.9655236005783081,0.162393718957901,0.8899633288383484,0.3868829905986786,0.9311165809631348,0.3288991451263428,0.9529907703399658,0.29034918546676636,0.9696448445320129,0.25789734721183777,1
0.8297321796417236,0.523338794708252,0.7878011465072632,0.42900800704956055,0.7869573831558228,0.33669114112854004,0.8286485075950623,0.2692093551158905,0.874200701713562,0.24217140674591064,0.8655543327331543,0.3031483590602875,0.919025182723999,0.2180609405040741,0.9511979818344116,0.1638246774673462,0.9730967283248901,0.12251664698123932,0.9142524003982544,0.32985919713974,0.9617502093315125,0.24392645061016083,0.9868162870407104,0.19097909331321716,1.0026180744171143,0.15367107093334198,0.9521703124046326,0.3683937191963196,0.9660422801971436,0.3127240836620331,0.9490735530853271,0.320193350315094,0.9273949265480042,0.342475950717926,0.9801947474479675,0.4126361012458801,0.9826133847236633,0.37182092666625977,0.966927707195282,0.37501099705696106,0.9492716193199158,0.39139029383659363,1
0.9104616641998291,0.5033712387084961,0.8869484066963196,0.4267146587371826,0.8954910039901733,0.34176209568977356,0.9280973076820374,0.279472291469574,0.9692054390907288,0.25324809551239014,0.9022812843322754,0.28805968165397644,0.9853854179382324,0.23110082745552063,1.009261965751648,0.24812141060829163,1.0061860084533691,0.26564401388168335,0.9330387711524963,0.2989778518676758,1.015946626663208,0.25022807717323303,1.0321868658065796,0.2754051685333252,1.0218476057052612,0.2951764762401581,0.9729534387588501,0.3190065622329712,1.0465195178985596,0.2705709636211395,1.0604897737503052,0.29157352447509766,1.0511119365692139,0.3104182481765747,1.012650728225708,0.3456251919269562,1.0699763298034668,0.3003203868865967,1.0838366746902466,0.31668344140052795,1.0787217617034912,0.33309072256088257,1
0.9347255229949951,0.715819239616394,0.9021036624908447,0.6470128893852234,0.8995802998542786,0.5838499069213867,0.9233149886131287,0.5439801216125488,0.9560872912406921,0.5240785479545593,0.8936800360679626,0.5513307452201843,0.9346460700035095,0.47121453285217285,0.9573861956596375,0.4224492311477661,0.9732494950294495,0.3863186240196228,0.9213749170303345,0.553223192691803,0.9568209052085876,0.46179771423339844,0.9757075309753418,0.40469005703926086,0.9878239035606384,0.35918623208999634,0.9549590945243835,0.5625033378601074,0.9791213274002075,0.4737370014190674,0.9936575293540955,0.42220771312713623,1.0019243955612183,0.38153207302093506,0.9919938445091248,0.5777711868286133,1.0031479597091675,0.5051814317703247,1.0075888633728027,0.4635540246963501,1.0109494924545288,0.42838767170906067,0
0.9330602288246155,0.7197344303131104,0.9033174514770508,0.651080310344696,0.901823103427887,0.5881962776184082,0.9237965941429138,0.5480159521102905,0.9537684321403503,0.5239691734313965,0.8949034214019775,0.5517508387565613,0.9344778060913086,0.4721986651420593,0.9551449418067932,0.42421239614486694,0.967745840549469,0.3883203864097595,0.9195743203163147,0.5531074404716492,0.9553182721138,0.4620658755302429,0.9742525219917297,0.405965656042099,0.985501229763031,0.3613523840904236,0.9509722590446472,0.5618520975112915,0.976180911064148,0.4740409851074219,0.9916000366210938,0.42402154207229614,0.9999517798423767,0.38393568992614746,0.9877485036849976,0.577038049697876,1.0013691186904907,0.5050926804542542,1.0074996948242188,0.4645130932331085,1.0114997625350952,0.4310084879398346,0
